date,store_id,sales,year,month,quarter,weekofyear,is_month_start,is_month_end,lag_1,lag_2,lag_3,lag_6,lag_12,rolling_3_mean,rolling_6_mean,cluster
2012-07-31,165,3976329.3,2012,7,3,31,0,1,1327607.63,1675297.69,8908034.5,7546987.52,2101210.04,3970313.273333319,4508036.884999997,0
2012-07-31,17,5759682.67,2012,7,3,31,0,1,1610259.17,4495318.72,1954190.26,3420109.97,3206795.72,2686589.383333331,2765957.173333332,0
2012-07-31,94,2750769.54,2012,7,3,31,0,1,7970263.46,2216402.86,4241268.25,5351233.73,6013395.0600000005,4809311.523333325,6002773.733333333,2
2012-07-31,145,541934.04,2012,7,3,31,0,1,6250454.23,1438371.66,7501732.390000001,4060772.45,6606448.46,5063519.426666652,3518590.4999999995,0
2012-07-31,144,7302247.78,2012,7,3,31,0,1,2897683.2800000003,12635896.34,5592368.99,982662.18,2233873.75,7041982.869999985,5017928.076666666,1
2012-07-31,72,1059042.26,2012,7,3,31,0,1,5878613.1,1534626.95,4694490.95,9288.8,2547479.18,4035910.333333327,2801395.856666664,0
2012-07-31,105,457558.2,2012,7,3,31,0,1,2979176.87,3481142.91,2269376.88,8939460.49,63742.56,2909898.8866666537,3540052.1166666667,0
2012-07-31,33,4942003.95,2012,7,3,31,0,1,8161635.399999999,5488339.37,1541805.38,3601378.66,3990627.44,5063926.716666665,3530722.6733333315,2
2012-07-31,35,1160560.07,2012,7,3,31,0,1,2607889.76,3252426.75,2617710.8,3078830.22,201116.0,2826009.1033333293,2368910.7999999984,0
2012-07-31,91,3631262.7,2012,7,3,31,0,1,10721705.43,1333288.97,3684257.52,1756222.28,2123051.96,5246417.306666662,5194898.156666666,1
2012-07-31,177,5221401.78,2012,7,3,31,0,1,2196930.0,1309552.52,2371620.22,2369624.0,2303038.41,1959367.5799999908,2644108.5549999992,1
2012-07-31,12,2605967.12,2012,7,3,31,0,1,2378718.71,1964134.04,2485861.69,4463393.34,859309.22,2276238.1466666665,3944337.141666665,0
2012-07-31,55,4291872.69,2012,7,3,31,0,1,2495836.62,1812100.75,2265885.27,1047240.04,6305301.99,2191274.2133333287,4503805.634999997,2
2012-07-31,116,5626454.4,2012,7,3,31,0,1,4176840.19,3437611.0300000003,4892008.0200000005,4003748.1,6893552.869999999,4168819.7466666503,3960053.445,2
2012-07-31,106,3268377.49,2012,7,3,31,0,1,341009.96,2221506.84,2293506.05,1313143.83,5108096.65,1618674.2833333197,1879334.9283333328,0
2012-07-31,13,2833134.34,2012,7,3,31,0,1,6929120.78,6491168.35,11895092.47,189752.55,6635503.609999999,8438460.533333333,4857165.256666665,2
2012-07-31,77,2001457.64,2012,7,3,31,0,1,3528687.96,6394128.72,855032.44,1133821.98,294728.16,3592616.373333329,2922761.0699999984,1
2012-07-31,71,5411890.109999999,2012,7,3,31,0,1,1028246.4,8137104.939999999,7344594.02,1429368.68,3170988.45,5503315.1199999945,3807110.184999997,1
2012-07-31,34,1725412.26,2012,7,3,31,0,1,5011611.68,8258011.44,17870.96,5512340.390000001,9382435.82,4429164.693333331,4217736.288333331,0
2012-07-31,163,9769324.29,2012,7,3,31,0,1,1192879.1700000002,3213701.19,5174105.03,1394490.73,7904195.869999999,3193561.7966666524,4164804.461666664,0
2012-07-31,64,6736715.55,2012,7,3,31,0,1,2405500.1,834537.2400000001,2174996.71,14114100.86,922782.02,1805011.3499999952,4635265.54333333,2
2012-07-31,117,1134971.2,2012,7,3,31,0,1,7467361.939999999,1770898.59,3219499.03,2561445.27,5401171.03,4152586.5199999823,3571721.9133333326,2
2012-07-31,176,6087592.17,2012,7,3,31,0,1,1487826.16,1890057.4,9166725.82,10816743.3,11889239.55,4181536.459999991,5242136.399999999,2
2012-07-31,25,6031264.6,2012,7,3,31,0,1,3494158.6300000004,8935466.059999999,6555700.41,368942.85,482452.19,6328441.700000002,5069524.069999998,0
2012-07-31,14,943925.62,2012,7,3,31,0,1,5638301.15,5251122.51,1197662.44,4661970.03,12670219.33,4029028.699999999,4235646.954999998,0
2012-07-31,126,2515866.51,2012,7,3,31,0,1,7580202.109999999,4498923.1,6038433.69,2039167.5,1058595.36,6039186.299999982,3722727.164999999,0
2012-07-31,149,18397388.33,2012,7,3,31,0,1,1264697.61,1385661.42,7260243.699999999,675398.52,4252269.4,3303534.243333315,3010052.3749999995,1
2012-07-31,92,3768201.15,2012,7,3,31,0,1,6339612.15,10252882.32,5723343.28,1574071.44,2860565.56,7438612.583333328,4111622.104999999,1
2012-07-31,30,455584.47,2012,7,3,31,0,1,11143942.68,5727316.09,2268592.0,5696787.33,3163294.26,6379950.256666667,6700703.818333332,1
2012-07-31,57,3220704.0500000003,2012,7,3,31,0,1,5212284.84,3371042.76,5488384.83,8748136.57,1368616.96,4690570.809999995,7279625.776666664,0
2012-07-31,103,8835864.61,2012,7,3,31,0,1,7721958.26,2303907.25,714989.88,4466451.46,428242.24,3580285.129999989,3313033.604999999,0
2012-07-31,75,704155.29,2012,7,3,31,0,1,141248.18,3336556.2300000004,1145680.68,194409.34000000003,6567255.090000001,1541161.6966666605,951199.0333333316,1
2012-07-31,146,4134725.96,2012,7,3,31,0,1,1518917.73,698574.9299999999,2435944.52,4918987.43,5179973.239999999,1551145.7266666517,3169891.373333333,0
2012-07-31,123,3064985.67,2012,7,3,31,0,1,2601821.88,1276215.84,4549310.19,5184158.109999999,6642248.34,2809115.9699999825,3214212.135,1
2012-07-31,27,4402406.8,2012,7,3,31,0,1,3883100.27,4315816.28,1964701.49,6648901.64,971836.49,3387872.68,3957675.358333332,1
2012-07-31,97,4105595.79,2012,7,3,31,0,1,4529491.48,1027138.63,9070690.35,957839.2,91647.48,4875773.486666661,4242182.443333332,1
2012-07-31,22,1522423.96,2012,7,3,31,0,1,4186686.770000001,1907064.11,11838485.88,4895328.4,713880.0599999999,5977412.253333335,5009549.684999999,2
2012-07-31,49,10155735.49,2012,7,3,31,0,1,2837159.6100000003,1469272.92,10142598.58,1536802.72,14877569.21,4816343.7033333285,3410603.5149999987,0
2012-07-31,86,1590074.58,2012,7,3,31,0,1,1087535.9,4696292.79,17216122.53,262374.58,7573257.62,7666650.406666667,4279623.69,1
2012-07-31,26,2874366.05,2012,7,3,31,0,1,33839.91,9981307.81,3718067.72,8543841.39,4419245.859999999,4577738.48,5835011.051666666,0
2012-07-31,168,3828434.16,2012,7,3,31,0,1,4070806.97,2395600.42,758979.2,4089172.62,2183638.56,2408462.196666656,2455123.1199999982,0
2012-07-31,170,835372.2,2012,7,3,31,0,1,2018885.49,5055995.050000001,2944602.68,763357.74,5716657.029999999,3339827.739999991,2781782.0899999985,2
2012-07-31,23,12208991.36,2012,7,3,31,0,1,1436455.44,9945006.17,2522100.6,1126776.85,723541.35,4634520.736666667,2987383.816666666,0
2012-07-31,99,7656163.380000001,2012,7,3,31,0,1,1939640.65,1768452.52,4962478.33,1627237.45,1345095.87,2890190.499999991,2063563.3483333327,1
2012-07-31,74,4279151.0,2012,7,3,31,0,1,114428.38,10359972.71,7142971.359999999,1851012.14,3854610.4,5872457.483333327,3682277.8766666646,0
2012-07-31,147,3241926.01,2012,7,3,31,0,1,6684729.960000001,3665704.4,5748970.68,2245387.2,3093829.68,5366468.346666652,4622588.306666666,0
2012-07-31,24,3610142.28,2012,7,3,31,0,1,1440291.88,3886329.56,4427407.42,1949862.14,869706.0,3251342.953333335,3776655.013333332,0
2012-07-31,122,2549129.88,2012,7,3,31,0,1,546331.71,8038951.01,3331653.34,228242.49,5221372.18,3972312.0199999823,2416775.168333333,0
2012-07-31,59,4029962.54,2012,7,3,31,0,1,1500078.69,1504477.02,1590906.03,301066.4,220478.1,1531820.5799999963,1478433.0266666643,1
2012-07-31,98,11532436.18,2012,7,3,31,0,1,8828434.76,5018799.3,3075671.05,4877135.57,7872649.52,5640968.3699999945,3898045.993333332,2
2012-07-31,21,588222.56,2012,7,3,31,0,1,1390976.37,10326101.29,5006729.0,2409386.67,1627357.1800000002,5574602.219999999,3478412.811666665,1
2012-07-31,96,1315653.14,2012,7,3,31,0,1,3165531.81,2494661.62,8359876.630000001,13663195.25,5770222.68,4673356.68666666,5290225.951666666,0
2012-07-31,120,2348172.14,2012,7,3,31,0,1,1045630.74,2927320.95,620184.03,972147.95,10633551.16,1531045.2399999814,1342183.4283333328,0
2012-07-31,101,589927.14,2012,7,3,31,0,1,1271820.95,2056659.12,7397714.779999999,8028822.71,3755058.44,3575398.2833333234,4335163.356666666,0
2012-07-31,62,5031394.44,2012,7,3,31,0,1,4888380.51,6779125.72,1221111.96,3980808.44,7683995.38,4296206.063333328,5118650.78333333,0
2012-07-31,166,3016908.0700000003,2012,7,3,31,0,1,14091681.76,474275.2,3000957.3,1411173.06,3196226.38,5855638.086666652,3590832.279999997,0
2012-07-31,18,2124684.1100000003,2012,7,3,31,0,1,2938215.6,9981919.18,2551997.52,5097486.640000001,5277446.76,5157377.433333331,4902817.713333332,0
2012-07-31,119,6010021.89,2012,7,3,31,0,1,5358891.66,1759564.7000000002,3086772.46,6191252.69,13796533.96,3401742.939999983,3765871.238333333,0
2012-07-31,124,6293930.78,2012,7,3,31,0,1,3910173.11,1132677.64,4599332.48,76744.47,2357677.7800000003,3214061.0766666494,3888662.585,0
2012-07-31,136,2841497.36,2012,7,3,31,0,1,8091842.33,3618855.77,2939641.27,864030.72,730922.16,4883446.456666648,5411644.358333333,2
2012-07-31,173,7796547.82,2012,7,3,31,0,1,10061804.27,6886144.6,7038866.32,4786647.04,2397173.7,7995605.063333325,5073534.661666666,2
2012-07-31,183,2602626.48,2012,7,3,31,0,1,4600798.65,620091.5,5496041.199999999,3239096.33,7804539.789999999,3572310.449999988,5562821.625000001,2
2012-07-31,102,147284.8,2012,7,3,31,0,1,314070.72,4312372.5,1717490.06,1878246.7,5808442.33,2114644.426666655,3315629.361666666,0
2012-07-31,0,4548670.08,2012,7,3,31,0,1,3261825.87,2863731.04,7441854.72,185446.56,10653528.5,4522470.543333333,4223446.015,2
2012-07-31,29,5038591.91,2012,7,3,31,0,1,67735.8,2328177.72,2077651.43,2502677.34,6238024.970000001,1491188.3166666662,2382290.526666665,0
2012-07-31,138,2927306.02,2012,7,3,31,0,1,12035.7,4621276.12,12411715.2,497050.51,3262070.01,5681675.673333313,4949285.98,0
2012-07-31,172,9966042.2,2012,7,3,31,0,1,1520825.28,9143233.53,886812.78,4138586.51,6428568.050000001,3850290.5299999914,3721140.0816666665,1
2012-07-31,20,7648921.689999999,2012,7,3,31,0,1,561665.8300000001,3467107.7800000003,5419452.9,1717980.0,4875316.08,3149408.8366666646,2007628.5766666653,0
2012-07-31,148,1583799.9,2012,7,3,31,0,1,75825.1,6334074.08,5486218.03,942433.66,472664.22,3965372.403333316,4835952.925,1
2012-07-31,95,6412641.89,2012,7,3,31,0,1,14934709.92,2759582.49,397534.72,2361907.75,5299029.5600000005,6030609.043333325,5637703.096666667,2
2012-07-31,73,1055340.55,2012,7,3,31,0,1,4726373.12,12270962.47,8709074.899999999,544602.1,4251009.84,8568803.49666666,4846068.609999997,2
2012-07-31,167,7915023.12,2012,7,3,31,0,1,4623887.29,3664453.94,1537432.9300000002,1007334.88,6420286.25,3275258.053333321,3241136.316666665,0
2012-07-31,58,1015234.78,2012,7,3,31,0,1,4509753.75,1639157.69,617011.76,6690739.23,11609072.11,2255307.7333333287,2910967.946666664,1
2012-07-31,61,6436404.98,2012,7,3,31,0,1,15325068.09,4477570.87,3514458.6,5318905.42,3704082.48,7772365.853333328,5263337.071666664,0
2012-07-31,19,6295274.209999999,2012,7,3,31,0,1,1567883.16,3612913.08,2595850.6900000004,2904094.99,4481190.62,2592215.643333332,2149785.2916666656,0
2012-07-31,107,6001700.62,2012,7,3,31,0,1,1598289.0,9370570.03,2931737.17,18255360.84,6620491.100000001,4633532.066666653,6510970.531666666,0
2012-07-31,137,2916743.95,2012,7,3,31,0,1,4631069.5,8167786.12,4195888.77,12427026.27,5435081.77,5664914.796666647,8459045.428333335,1
2012-07-31,65,6580454.69,2012,7,3,31,0,1,457558.2,3813374.3,1338395.59,3462969.9000000004,13795627.97,1869776.029999995,2961051.946666664,0
2012-07-31,2,4364523.07,2012,7,3,31,0,1,1787945.9,2608734.26,1818606.87,3800360.91,8909894.32,2071762.343333335,3224464.635,2
2012-07-31,9,3084957.0,2012,7,3,31,0,1,4512888.37,1721604.08,6220068.51,1262403.5,206648.48,4151520.3200000017,2619787.784999999,0
2012-07-31,179,4034865.8,2012,7,3,31,0,1,6082250.96,4689275.779999999,994669.02,5687093.44,734374.6000000001,3922065.2533333222,4162521.705,2
2012-07-31,37,4534154.78,2012,7,3,31,0,1,3138439.71,3431204.89,298314.5,9671097.75,6017577.16,2289319.6999999955,3373532.609999998,2
2012-07-31,159,1447264.2,2012,7,3,31,0,1,7115033.26,6612348.75,783166.96,401664.25,4182838.73,4836849.6566666495,3185538.734999997,0
2012-07-31,66,6928613.49,2012,7,3,31,0,1,3840958.05,2472370.69,3272661.5,6602278.8100000005,1356881.46,3195330.079999995,4247619.668333331,2
2012-07-31,161,2349165.48,2012,7,3,31,0,1,9897833.61,11288476.07,5676591.38,1277935.6,3852409.84,8954300.353333317,5468796.649999998,1
2012-07-31,128,5927667.0,2012,7,3,31,0,1,76869.87,4049681.82,563147.68,1731773.9,1147532.65,1563233.123333315,1559843.3316666663,1
2012-07-31,38,7455360.87,2012,7,3,31,0,1,5311899.26,4135787.67,654081.13,8476796.16,11084071.77,3367256.019999996,5978551.689999998,1
2012-07-31,5,8197143.189999999,2012,7,3,31,0,1,6847602.33,5451648.54,6107047.38,197971.0,1181064.16,6135432.750000003,4581803.651666666,0
2012-07-31,8,7355216.95,2012,7,3,31,0,1,5360389.890000001,2745706.71,2959429.76,6683033.28,12181917.16,3688508.786666668,5391376.796666666,2
2012-07-31,109,3538459.69,2012,7,3,31,0,1,4232813.35,6128800.779999999,1293092.85,4102218.76,11004084.08,3884902.326666653,4497884.663333333,1
2012-07-31,151,7122233.33,2012,7,3,31,0,1,14958779.51,14214771.52,1934679.06,2427306.68,8118894.7,10369410.02999998,6668579.473333333,0
2012-07-31,78,2539658.64,2012,7,3,31,0,1,1071140.0,1558229.12,5717419.1,35426.01,1439268.64,2782262.739999996,2457222.599999999,2
2012-07-31,140,5124023.79,2012,7,3,31,0,1,3742848.81,6743619.100000001,5148926.0600000005,178884.09,655310.23,5211797.989999983,5176990.178333333,0
2012-07-31,111,1310720.4,2012,7,3,31,0,1,701927.85,4323630.8,4920833.35,8080313.449999999,4479766.69,3315463.9999999865,5446635.774999999,1
2012-07-31,40,10161990.03,2012,7,3,31,0,1,2894551.1300000004,753273.4,9763480.24,323341.57,3863689.81,4470434.923333331,2952726.3833333314,0
2012-07-31,53,7663306.79,2012,7,3,31,0,1,188723.5,4447149.76,6386228.44,1027917.29,2012521.36,3674033.8999999934,2502611.8333333307,1
2012-07-31,110,5211502.2,2012,7,3,31,0,1,6026149.800000001,9438703.29,3264971.43,9198107.26,9842115.83,6243274.839999985,4792696.734999999,0
2012-07-31,6,3176854.79,2012,7,3,31,0,1,8443099.4,1861512.94,4029471.39,9049662.68,1398602.8,4778027.910000002,5089087.391666667,0
2012-07-31,142,3602766.64,2012,7,3,31,0,1,1840358.52,1661393.22,3316843.69,104212.14,3582534.1500000004,2272865.143333317,1841041.111666666,0
2012-07-31,87,8664352.76,2012,7,3,31,0,1,6154527.59,2011465.8,193643.45,3510608.94,10064120.92,2786545.613333332,2993319.746666666,2
2012-07-31,180,6165647.01,2012,7,3,31,0,1,8114738.79,8906961.690000001,10080603.26,2476126.08,1992396.9,9034101.246666657,5633190.156666667,0
2012-07-31,54,4994446.11,2012,7,3,31,0,1,10023562.16,3931389.83,4921140.28,1905160.5,3611735.42,6292030.756666661,4427376.999999997,1
2012-07-31,3,2416124.0,2012,7,3,31,0,1,5310428.97,7259691.89,11526767.27,6029649.62,1842802.18,8032296.043333334,5795369.856666666,0
2012-07-31,39,2188757.67,2012,7,3,31,0,1,297030.8,2988695.47,3029656.51,234308.1,1999195.3,2105127.593333329,4010681.661666665,2
2012-07-31,90,2255711.27,2012,7,3,31,0,1,4085029.48,2039673.48,734420.47,4798101.65,1455344.69,2286374.476666663,3226998.655,2
2012-07-31,160,1569778.5,2012,7,3,31,0,1,2645259.63,7677839.15,7766045.65,2082456.94,1058834.92,6029714.809999983,4499297.793333331,0
2012-07-31,114,155041.81,2012,7,3,31,0,1,1586143.2,3183855.2,4159318.5,7148401.66,776189.81,2976438.9666666505,4047683.0666666655,0
2012-07-31,181,465419.82,2012,7,3,31,0,1,3987148.41,3076843.77,4774423.5,3374612.4400000004,1302947.09,3946138.559999989,3047654.9150000005,0
2012-07-31,69,3071019.8600000003,2012,7,3,31,0,1,65490.46,2280315.45,1580630.39,6397117.339999999,89633.31,1308812.099999996,3492251.191666664,2
2012-07-31,7,3727961.07,2012,7,3,31,0,1,8207075.1,2160239.01,3972227.64,823474.26,3186991.71,4779847.250000001,3202199.5366666666,1
2012-07-31,115,10851929.58,2012,7,3,31,0,1,5384584.21,7961370.05,7633185.899999999,11388988.39,7921521.59,6993046.719999984,6119126.07,0
2012-07-31,113,8905273.18,2012,7,3,31,0,1,44438.79,15325176.38,2297892.74,13770994.63,78903.81,5889169.303333319,5706513.3133333335,0
2012-07-31,89,3848842.93,2012,7,3,31,0,1,3545724.17,3756831.23,405290.22,1769225.7,8443927.04,2569281.87333333,3137365.655,0
2012-07-31,162,5021173.26,2012,7,3,31,0,1,1232998.98,551029.84,10221687.91,2820762.29,286055.0,4001905.576666652,3223135.976666664,2
2012-07-31,36,22261.38,2012,7,3,31,0,1,4758131.49,1624758.7799999998,80303.31,16803.33,1684160.0699999998,2154397.859999996,2168212.458333332,0
2012-07-31,11,90426.36,2012,7,3,31,0,1,4949786.19,7178167.93,664904.2,4446154.01,516976.24,4264286.106666666,4223556.644999999,2
2012-07-31,52,18693780.16,2012,7,3,31,0,1,6023230.43,2020394.84,1876132.53,3758164.07,2268201.08,3306585.9333333266,3806827.138333332,1
2012-07-31,127,11905467.11,2012,7,3,31,0,1,75628.98,4153767.42,2934552.44,4451060.56,1454291.02,2387982.946666649,2701230.028333333,2
2012-07-31,68,10733338.2,2012,7,3,31,0,1,446377.12,1309555.72,1683093.0499999998,6990127.7700000005,225389.44,1146341.9633333285,4756835.16833333,0
2012-07-31,112,698811.7999999999,2012,7,3,31,0,1,4911200.16,4782740.35,864060.54,358652.51,3957272.83,3519333.6833333173,3761627.7883333326,0
2012-07-31,178,2011236.58,2012,7,3,31,0,1,2473410.1300000004,4275060.14,333450.16,4949614.36,2176031.99,2360640.143333323,2799451.66,1
2012-07-31,150,3028296.22,2012,7,3,31,0,1,2009685.2,7169906.74,6878222.61,11787632.96,785469.39,5352604.849999982,6886235.449999999,0
2012-07-31,129,1818345.9,2012,7,3,31,0,1,1127477.76,6677240.88,8342651.31,3796434.1,5821238.220000001,5382456.649999981,4255881.678333333,1
2012-07-31,182,604991.8400000001,2012,7,3,31,0,1,1023354.06,1575993.37,2520585.59,3230985.5900000003,1982054.72,1706644.339999988,3616451.636666668,2
2012-07-31,70,5477917.55,2012,7,3,31,0,1,10572504.06,3224929.03,2230334.83,3525652.39,324368.2,5342589.306666662,3604675.5499999975,2
2012-07-31,4,1228892.53,2012,7,3,31,0,1,4143942.27,3056113.74,4571065.07,4856038.7,849324.16,3923707.0266666687,3699399.638333333,0
2012-07-31,67,210254.72,2012,7,3,31,0,1,3100971.94,1102796.64,5132093.32,418272.9,1255011.06,3111953.9666666617,3293096.4533333317,0
2012-07-31,143,10264668.31,2012,7,3,31,0,1,569.4,9453626.1,6997842.97,13261796.83,2275477.68,5484012.823333317,6049797.829999999,0
2012-07-31,41,1349561.61,2012,7,3,31,0,1,466760.03,946220.0,6286507.0,5800515.54,7495778.5,2566495.6766666626,3033890.341666665,0
2012-07-31,135,693842.76,2012,7,3,31,0,1,3099625.83,6169934.89,2813783.2,2430195.21,841747.52,4027781.30666665,3983820.503333333,2
2012-07-31,141,5993429.47,2012,7,3,31,0,1,718950.23,7145940.37,319173.05,1096351.72,3298656.38,2728021.2166666505,2461439.936666666,2
2012-07-31,108,1542750.0,2012,7,3,31,0,1,308029.04000000004,6584175.42,3044367.22,4488762.67,1267465.2,3312190.559999986,3539054.8416666663,0
2012-08-31,4,3247480.62,2012,8,3,35,0,1,1228892.53,4143942.27,3056113.74,3355768.01,3525946.5600000005,2809649.513333335,3094875.276666667,0
2012-08-31,50,5236384.77,2012,8,3,35,0,1,1280344.98,3732766.33,1680390.91,1673323.35,4978213.7,2231167.40666666,1536136.5649999983,2
2012-08-31,24,560857.1,2012,8,3,35,0,1,3610142.28,1440291.88,3886329.56,3589634.02,4740850.409999999,2978921.240000002,4053368.369999999,0
2012-08-31,83,6885902.82,2012,8,3,35,0,1,1935637.0,2946457.0300000003,7925929.200000001,7640200.9,4279670.399999999,4269341.076666664,4427274.798333333,1
2012-08-31,73,5910168.5,2012,8,3,35,0,1,1055340.55,4726373.12,12270962.47,1756711.48,3496622.27,6017558.713333328,4931191.684999998,2
2012-08-31,3,6126485.77,2012,8,3,35,0,1,2416124.0,5310428.97,7259691.89,2568029.96,870866.55,4995414.953333334,5193115.586666666,0
2012-08-31,131,6014508.470000001,2012,8,3,35,0,1,3389464.26,519557.61,7502558.729999999,473315.7,2404329.8,3803860.1999999806,2998903.2383333333,0
2012-08-31,121,115131.28,2012,8,3,35,0,1,3373087.75,146667.95,4920326.33,5125893.54,11741008.69,2813360.676666649,3428445.703333333,0
2012-08-31,20,7347507.15,2012,8,3,35,0,1,7648921.689999999,561665.8300000001,3467107.7800000003,26674.47,6787443.92,3892565.0999999978,2996118.858333332,0
2012-08-31,22,805135.55,2012,8,3,35,0,1,1522423.96,4186686.770000001,1907064.11,1903323.76,1225164.72,2538724.9466666686,4447398.944999998,2
2012-08-31,98,4103093.7,2012,8,3,35,0,1,11532436.18,8828434.76,5018799.3,491736.78,8308248.44,8459890.079999993,5007262.761666666,2
2012-08-31,6,7337406.529999999,2012,8,3,35,0,1,3176854.79,8443099.4,1861512.94,1429566.33,357494.94,4493822.376666669,4110286.076666666,0
2012-08-31,68,3630379.89,2012,8,3,35,0,1,10733338.2,446377.12,1309555.72,17719774.65,7328260.42,4163090.3466666616,5380703.57333333,0
2012-08-31,137,3836462.7,2012,8,3,35,0,1,2916743.95,4631069.5,8167786.12,8796451.040000001,5886981.89,5238533.189999981,6873998.375,1
2012-08-31,112,4881558.23,2012,8,3,35,0,1,698811.7999999999,4911200.16,4782740.35,4174601.55,5475147.430000001,3464250.7699999847,3818321.003333333,0
2012-08-31,171,3212379.06,2012,8,3,35,0,1,7114938.5,1723718.87,8149467.869999999,12100821.18,2949601.64,5662708.413333324,5462244.291666664,0
2012-08-31,80,1902694.4,2012,8,3,35,0,1,4705620.45,20665.95,725930.72,9411420.46,5845694.9,1817405.7066666635,3697420.361666665,0
2012-08-31,100,7530507.06,2012,8,3,35,0,1,2875730.07,1631355.92,1187059.94,4892718.470000001,5298356.85,1898048.643333323,4537916.256666667,2
2012-08-31,60,1468613.36,2012,8,3,35,0,1,761396.68,5513497.23,2763681.54,21496.32,2704948.54,3012858.4833333287,2176527.464999997,1
2012-08-31,81,5462039.55,2012,8,3,35,0,1,273550.31,1129225.3099999998,5759924.24,2275980.2,3521301.78,2387566.619999998,3464776.154999999,0
2012-08-31,113,763031.28,2012,8,3,35,0,1,8905273.18,44438.79,15325176.38,1400339.78,3858185.76,8091629.449999983,4895559.738333333,0
2012-08-31,21,4533654.4,2012,8,3,35,0,1,588222.56,1390976.37,10326101.29,964999.74,11854247.21,4101766.739999999,3174885.459999999,1
2012-08-31,5,422799.18,2012,8,3,35,0,1,8197143.189999999,6847602.33,5451648.54,4109233.86,9612166.36,6832131.353333335,5914999.016666667,0
2012-08-31,111,2306403.2800000003,2012,8,3,35,0,1,1310720.4,701927.85,4323630.8,9117863.3,10183047.51,2112093.016666653,4318370.266666666,1
2012-08-31,23,2105640.93,2012,8,3,35,0,1,12208991.36,1436455.44,9945006.17,1333701.78,2379292.7800000003,7863484.323333335,4834419.568333332,0
2012-08-31,120,7587124.11,2012,8,3,35,0,1,2348172.14,1045630.74,2927320.95,1507032.66,2013391.6,2107041.276666648,1571520.7933333328,0
2012-08-31,146,6027610.63,2012,8,3,35,0,1,4134725.96,1518917.73,698574.9299999999,1547762.64,351017.88,2117406.206666652,3039181.1283333325,0
2012-08-31,99,4105638.07,2012,8,3,35,0,1,7656163.380000001,1939640.65,1768452.52,747184.26,4508902.42,3788085.516666658,3068384.336666666,1
2012-08-31,141,6724904.709999999,2012,8,3,35,0,1,5993429.47,718950.23,7145940.37,2003994.65,11410759.05,4619440.023333318,3277619.561666666,2
2012-08-31,67,1278325.0,2012,8,3,35,0,1,210254.72,3100971.94,1102796.64,9023727.3,6280725.279999999,1471341.099999995,3258426.756666664,0
2012-08-31,74,315052.7,2012,8,3,35,0,1,4279151.0,114428.38,10359972.71,2070090.78,5580325.24,4917850.696666661,4086967.686666664,0
2012-08-31,101,12136836.34,2012,8,3,35,0,1,589927.14,1271820.95,2056659.12,6626947.5,3230539.24,1306135.7366666568,3095347.4283333328,0
2012-08-31,181,7846.53,2012,8,3,35,0,1,465419.82,3987148.41,3076843.77,1156470.05,1073305.54,2509803.999999989,2562789.478333333,0
2012-08-31,170,1073146.14,2012,8,3,35,0,1,835372.2,2018885.49,5055995.050000001,1393502.67,7769814.31,2636750.913333324,2793784.499999998,2
2012-08-31,61,3035697.16,2012,8,3,35,0,1,6436404.98,15325068.09,4477570.87,1172637.57,4217703.51,8746347.979999995,5449586.99833333,0
2012-08-31,45,3136619.9,2012,8,3,35,0,1,400497.9,1561994.9,2793898.52,64274.37,17018886.43,1585463.773333329,1833455.249999998,0
2012-08-31,182,4525258.29,2012,8,3,35,0,1,604991.8400000001,1023354.06,1575993.37,5149778.8,7889336.84,1068113.0899999882,3178786.011666667,2
2012-08-31,142,6531335.96,2012,8,3,35,0,1,3602766.64,1840358.52,1661393.22,747340.8,1222604.14,2368172.7933333167,2424133.5283333324,0
2012-08-31,110,5098036.66,2012,8,3,35,0,1,5211502.2,6026149.800000001,9438703.29,698684.17,293715.5,6892118.429999985,4128262.558333333,0
2012-08-31,144,139930.64,2012,8,3,35,0,1,7302247.78,2897683.2800000003,12635896.34,2802615.27,9335529.68,7611942.466666651,6071192.343333333,1
2012-08-31,9,129463.08,2012,8,3,35,0,1,3084957.0,4512888.37,1721604.08,1939175.7,3879535.8,3106483.1500000022,2923546.701666666,0
2012-08-31,115,5227113.6,2012,8,3,35,0,1,10851929.58,5384584.21,7961370.05,3672435.03,1639449.21,8065961.279999983,6029616.268333334,0
2012-08-31,14,8589248.08,2012,8,3,35,0,1,943925.62,5638301.15,5251122.51,3412300.37,9048840.82,3944449.7599999984,3615972.886666665,0
2012-08-31,108,215954.77,2012,8,3,35,0,1,1542750.0,308029.04000000004,6584175.42,4969915.66,2908180.06,2811651.4866666533,3048052.729999999,0
2012-08-31,10,6975138.4,2012,8,3,35,0,1,2568172.88,5687104.54,2249328.43,1387458.04,681895.5,3501535.2833333365,4094533.053333333,1
2012-08-31,176,3746957.82,2012,8,3,35,0,1,6087592.17,1487826.16,1890057.4,1764070.75,3412486.12,3155158.5766666573,4453944.544999999,2
2012-08-31,143,295811.86000000004,2012,8,3,35,0,1,10264668.31,569.4,9453626.1,1786836.4,11840772.42,6572954.603333317,5550276.409999999,0
2012-08-31,47,4728331.69,2012,8,3,35,0,1,2585238.51,4009436.68,2282869.7800000003,1654830.14,1998936.98,2959181.656666662,2593815.581666665,2
